Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
Romania,ROU,2021-06-15,23.81,
Romania,ROU,2021-06-16,23.88,
Romania,ROU,2021-06-17,23.95,
Romania,ROU,2021-06-18,24.01,
Romania,ROU,2021-06-19,24.05,
Romania,ROU,2021-06-20,24.09,
Romania,ROU,2021-06-21,24.12,
Romania,ROU,2021-06-22,24.17,
Romania,ROU,2021-06-23,24.23,
Romania,ROU,2021-06-24,24.29,
Romania,ROU,2021-06-27,24.31,
Romania,ROU,2021-06-28,24.44,
Romania,ROU,2021-06-29,24.49,
Romania,ROU,2021-06-30,24.54,
Romania,ROU,2021-07-01,24.59,
Romania,ROU,2021-07-03,24.61,
Romania,ROU,2021-07-04,24.72,
Romania,ROU,2021-07-05,24.77,
Romania,ROU,2021-07-06,24.82,
Romania,ROU,2021-07-07,24.87,
Romania,ROU,2021-07-08,24.92,
Romania,ROU,2021-07-09,25.01,
Romania,ROU,2021-07-10,25.02,
Romania,ROU,2021-07-11,25.02,
Romania,ROU,2021-07-12,25.06,
Romania,ROU,2021-07-13,25.1,
Romania,ROU,2021-07-14,25.15,
Romania,ROU,2021-07-15,25.2,
Romania,ROU,2021-07-16,25.25,
Romania,ROU,2021-07-19,25.29,
Romania,ROU,2021-07-20,25.42,
Romania,ROU,2021-07-21,25.47,
Romania,ROU,2021-07-22,25.53,
Romania,ROU,2021-07-23,25.59,
Romania,ROU,2021-07-24,25.63,
Romania,ROU,2021-07-25,25.65,
Romania,ROU,2021-07-26,25.7,
Romania,ROU,2021-07-28,25.73,
Romania,ROU,2021-07-29,25.86,
Romania,ROU,2021-07-30,25.92,
Romania,ROU,2021-07-31,25.96,
Russia,RUS,2020-12-15,0.02,
Russia,RUS,2020-12-22,0.04,
Russia,RUS,2021-01-02,0.55,
Russia,RUS,2021-01-13,0.69,
Russia,RUS,2021-03-02,2.85,
Russia,RUS,2021-03-03,2.94,
Russia,RUS,2021-03-04,3.22,
Russia,RUS,2021-03-05,3.36,
Russia,RUS,2021-03-06,3.48,
Russia,RUS,2021-03-07,3.51,
Russia,RUS,2021-03-08,3.52,
Russia,RUS,2021-03-09,3.53,
Russia,RUS,2021-03-10,3.61,
Russia,RUS,2021-03-11,3.68,
Russia,RUS,2021-03-17,3.69,
Russia,RUS,2021-03-18,3.72,
Russia,RUS,2021-03-19,3.8,
Russia,RUS,2021-03-20,3.83,
Russia,RUS,2021-03-21,3.84,
Russia,RUS,2021-03-29,4.69,
Russia,RUS,2021-03-30,4.72,
Russia,RUS,2021-03-31,4.8,
Russia,RUS,2021-04-01,4.91,
Russia,RUS,2021-04-02,4.97,
Russia,RUS,2021-04-03,5.1,
Russia,RUS,2021-04-04,5.14,
Russia,RUS,2021-04-05,5.19,
Russia,RUS,2021-04-06,5.31,
Russia,RUS,2021-04-07,5.42,
Russia,RUS,2021-04-08,5.58,
Russia,RUS,2021-04-09,5.71,
Russia,RUS,2021-04-10,5.88,
Russia,RUS,2021-04-11,5.96,
Russia,RUS,2021-04-12,6.04,
Russia,RUS,2021-04-13,6.19,
Russia,RUS,2021-04-14,6.4,
Russia,RUS,2021-04-15,6.49,
Russia,RUS,2021-04-16,6.67,
Russia,RUS,2021-04-17,6.8,
Russia,RUS,2021-04-18,6.87,
Russia,RUS,2021-04-19,6.91,
Russia,RUS,2021-04-20,7.09,
Russia,RUS,2021-04-21,7.21,
Russia,RUS,2021-04-22,7.39,
Russia,RUS,2021-04-23,7.54,
Russia,RUS,2021-04-24,7.75,
Russia,RUS,2021-04-25,7.79,
Russia,RUS,2021-04-26,7.84,
Russia,RUS,2021-04-27,7.95,
Russia,RUS,2021-04-28,8.16,
Russia,RUS,2021-04-29,8.33,
Russia,RUS,2021-04-30,8.43,
Russia,RUS,2021-05-01,8.48,
Russia,RUS,2021-05-02,8.52,
Russia,RUS,2021-05-03,8.53,
Russia,RUS,2021-05-04,8.55,
Russia,RUS,2021-05-05,8.71,
Russia,RUS,2021-05-06,8.84,
Russia,RUS,2021-05-07,8.87,
Russia,RUS,2021-05-08,8.95,
Russia,RUS,2021-05-10,9.02,
Russia,RUS,2021-05-11,9.05,
Russia,RUS,2021-05-12,9.3,
Russia,RUS,2021-05-13,9.36,
Russia,RUS,2021-05-14,9.5,
Russia,RUS,2021-05-15,9.78,
Russia,RUS,2021-05-16,9.81,
Russia,RUS,2021-05-17,9.84,
Russia,RUS,2021-05-18,10,
Russia,RUS,2021-05-19,10.09,
Russia,RUS,2021-05-20,10.2,
Russia,RUS,2021-05-21,10.3,
Russia,RUS,2021-05-22,10.5,
Russia,RUS,2021-05-23,10.53,
Russia,RUS,2021-05-24,10.7,
Russia,RUS,2021-05-25,10.81,
Russia,RUS,2021-05-26,11.07,
Russia,RUS,2021-05-27,11.12,
Russia,RUS,2021-05-28,11.19,
Russia,RUS,2021-05-29,11.29,
Russia,RUS,2021-05-30,11.33,
Russia,RUS,2021-05-31,11.36,
Russia,RUS,2021-06-01,11.45,
Russia,RUS,2021-06-02,11.65,
Russia,RUS,2021-06-03,11.74,
Russia,RUS,2021-06-04,11.94,
Russia,RUS,2021-06-05,11.99,
Russia,RUS,2021-06-06,12.03,
Russia,RUS,2021-06-07,12.11,
Russia,RUS,2021-06-08,12.19,
Russia,RUS,2021-06-09,12.3,
Russia,RUS,2021-06-10,12.42,
Russia,RUS,2021-06-11,12.52,
Russia,RUS,2021-06-12,12.65,
Russia,RUS,2021-06-13,12.69,
Russia,RUS,2021-06-14,12.7,
Russia,RUS,2021-06-15,12.71,
Russia,RUS,2021-06-16,12.82,
Russia,RUS,2021-06-17,13.17,
Russia,RUS,2021-06-18,13.32,
Russia,RUS,2021-06-19,13.4,
Russia,RUS,2021-06-20,13.47,
Russia,RUS,2021-06-21,13.61,
Russia,RUS,2021-06-22,13.94,
Russia,RUS,2021-06-23,13.97,
Russia,RUS,2021-06-24,14.17,
Russia,RUS,2021-06-25,14.46,
Russia,RUS,2021-06-26,14.71,
Russia,RUS,2021-06-27,14.81,
Russia,RUS,2021-06-28,14.93,
Russia,RUS,2021-06-29,15.21,
Russia,RUS,2021-06-30,15.55,
Russia,RUS,2021-07-01,16,
Russia,RUS,2021-07-02,16.6,
Russia,RUS,2021-07-03,16.89,
Russia,RUS,2021-07-04,17.11,
Russia,RUS,2021-07-05,17.22,
Russia,RUS,2021-07-06,17.88,
Russia,RUS,2021-07-07,18.28,
Russia,RUS,2021-07-08,18.54,
Russia,RUS,2021-07-09,19.12,
Russia,RUS,2021-07-10,19.49,
Russia,RUS,2021-07-11,19.63,
Russia,RUS,2021-07-12,19.69,
Russia,RUS,2021-07-13,20.17,
Russia,RUS,2021-07-14,20.63,
Russia,RUS,2021-07-15,20.93,
Russia,RUS,2021-07-16,21.77,
Russia,RUS,2021-07-17,21.84,
Russia,RUS,2021-07-18,21.99,
Russia,RUS,2021-07-19,22.04,
Russia,RUS,2021-07-20,22.74,
Russia,RUS,2021-07-21,22.95,
Russia,RUS,2021-07-22,23.19,
Russia,RUS,2021-07-23,23.63,
Russia,RUS,2021-07-24,23.68,
Russia,RUS,2021-07-25,23.75,
Russia,RUS,2021-07-26,23.83,
Russia,RUS,2021-07-27,24.17,
Russia,RUS,2021-07-28,24.37,
Russia,RUS,2021-07-29,24.69,
Russia,RUS,2021-07-30,24.87,
Russia,RUS,2021-07-31,25.09,
Russia,RUS,2021-08-01,25.19,
Rwanda,RWA,2021-02-15,0,
Rwanda,RWA,2021-03-05,0.58,
Rwanda,RWA,2021-03-06,1.23,
Rwanda,RWA,2021-03-07,1.53,
Rwanda,RWA,2021-03-08,1.61,
Rwanda,RWA,2021-03-09,1.7,
Rwanda,RWA,2021-03-10,1.77,
Rwanda,RWA,2021-03-11,1.84,
Rwanda,RWA,2021-03-12,1.92,
Rwanda,RWA,2021-03-13,1.96,
Rwanda,RWA,2021-03-14,1.99,
Rwanda,RWA,2021-03-15,2.42,
Rwanda,RWA,2021-03-16,2.45,
Rwanda,RWA,2021-03-17,2.48,
Rwanda,RWA,2021-03-18,2.5,
Rwanda,RWA,2021-03-19,2.54,
Rwanda,RWA,2021-03-20,2.57,
Rwanda,RWA,2021-03-21,2.58,
Rwanda,RWA,2021-03-22,2.61,
Rwanda,RWA,2021-03-23,2.65,
Rwanda,RWA,2021-03-24,2.69,
Rwanda,RWA,2021-03-25,2.69,
Rwanda,RWA,2021-04-15,2.7,
Rwanda,RWA,2021-04-16,2.7,
Rwanda,RWA,2021-04-30,2.7,
Rwanda,RWA,2021-05-01,2.7,
Rwanda,RWA,2021-05-08,2.71,
Rwanda,RWA,2021-06-06,2.71,
Rwanda,RWA,2021-07-06,3.03,
Rwanda,RWA,2021-07-09,3.03,
Rwanda,RWA,2021-07-10,3.04,
Rwanda,RWA,2021-07-13,3.07,
Rwanda,RWA,2021-07-22,3.23,
Rwanda,RWA,2021-07-23,3.27,
Saint Helena,SHN,2021-02-03,1.76,
Saint Helena,SHN,2021-03-15,51.18,
Saint Helena,SHN,2021-03-18,54.36,
Saint Helena,SHN,2021-03-25,71.55,
Saint Helena,SHN,2021-04-09,71.83,
Saint Helena,SHN,2021-05-05,71.83,
Saint Kitts and Nevis,KNA,2021-02-22,0,
Saint Kitts and Nevis,KNA,2021-03-16,12.98,
Saint Kitts and Nevis,KNA,2021-03-19,14.25,
Saint Kitts and Nevis,KNA,2021-03-27,16.12,
Saint Kitts and Nevis,KNA,2021-04-10,19.66,
Saint Kitts and Nevis,KNA,2021-04-14,20.97,
Saint Kitts and Nevis,KNA,2021-04-15,21.53,
Saint Kitts and Nevis,KNA,2021-04-21,22.27,
Saint Kitts and Nevis,KNA,2021-05-04,24.33,
Saint Kitts and Nevis,KNA,2021-05-12,25.98,
Saint Kitts and Nevis,KNA,2021-05-18,27.43,
Saint Kitts and Nevis,KNA,2021-05-22,29.36,
Saint Kitts and Nevis,KNA,2021-05-27,34.64,
Saint Kitts and Nevis,KNA,2021-06-01,37.77,
Saint Kitts and Nevis,KNA,2021-06-05,39.6,
Saint Kitts and Nevis,KNA,2021-06-10,40.36,
Saint Kitts and Nevis,KNA,2021-06-15,41.38,
Saint Kitts and Nevis,KNA,2021-06-21,42.12,
Saint Kitts and Nevis,KNA,2021-06-22,42.59,
Saint Kitts and Nevis,KNA,2021-06-29,42.92,
Saint Kitts and Nevis,KNA,2021-06-30,43.12,
Saint Kitts and Nevis,KNA,2021-07-08,43.19,
Saint Kitts and Nevis,KNA,2021-07-13,43.49,
Saint Kitts and Nevis,KNA,2021-07-14,43.58,
Saint Kitts and Nevis,KNA,2021-07-15,43.68,
Saint Kitts and Nevis,KNA,2021-07-20,44.08,
Saint Kitts and Nevis,KNA,2021-07-22,44.25,
Saint Kitts and Nevis,KNA,2021-07-23,44.42,
Saint Kitts and Nevis,KNA,2021-07-26,44.55,
Saint Kitts and Nevis,KNA,2021-07-28,44.66,
Saint Kitts and Nevis,KNA,2021-07-31,44.88,
Saint Lucia,LCA,2021-02-16,0,
Saint Lucia,LCA,2021-03-04,1.14,
Saint Lucia,LCA,2021-03-12,9.47,
Saint Lucia,LCA,2021-03-19,11.03,
Saint Lucia,LCA,2021-05-19,14.65,
Saint Lucia,LCA,2021-05-20,14.69,
Saint Lucia,LCA,2021-05-21,14.79,
Saint Lucia,LCA,2021-05-22,14.92,
Saint Lucia,LCA,2021-05-25,14.98,
Saint Lucia,LCA,2021-05-26,15.02,
Saint Lucia,LCA,2021-05-27,15.09,
Saint Lucia,LCA,2021-05-29,15.25,
Saint Lucia,LCA,2021-05-30,15.31,
Saint Lucia,LCA,2021-06-01,15.39,
Saint Lucia,LCA,2021-06-02,15.51,
Saint Lucia,LCA,2021-06-03,15.57,
Saint Lucia,LCA,2021-06-07,15.64,
Saint Lucia,LCA,2021-06-08,15.75,
Saint Lucia,LCA,2021-06-09,15.81,
Saint Lucia,LCA,2021-06-10,15.87,
Saint Lucia,LCA,2021-06-11,15.99,
Saint Lucia,LCA,2021-06-12,16.11,
Saint Lucia,LCA,2021-06-14,16.15,
Saint Lucia,LCA,2021-06-16,16.23,
Saint Lucia,LCA,2021-06-17,16.27,
Saint Lucia,LCA,2021-06-18,16.35,
Saint Lucia,LCA,2021-06-19,16.37,
Saint Lucia,LCA,2021-06-22,16.4,
Saint Lucia,LCA,2021-06-23,16.48,
Saint Lucia,LCA,2021-06-25,16.59,
Saint Lucia,LCA,2021-06-27,16.68,
Saint Lucia,LCA,2021-06-29,16.74,
Saint Lucia,LCA,2021-06-30,16.78,
Saint Lucia,LCA,2021-07-01,16.83,
Saint Lucia,LCA,2021-07-05,16.88,
Saint Lucia,LCA,2021-07-06,16.9,
Saint Lucia,LCA,2021-07-07,16.93,
Saint Lucia,LCA,2021-07-08,16.95,
Saint Lucia,LCA,2021-07-09,17.01,
Saint Lucia,LCA,2021-07-12,17.04,
Saint Lucia,LCA,2021-07-13,17.07,
Saint Lucia,LCA,2021-07-14,17.1,
Saint Lucia,LCA,2021-07-15,17.13,
Saint Lucia,LCA,2021-07-16,17.2,
Saint Lucia,LCA,2021-07-18,17.24,
Saint Lucia,LCA,2021-07-20,17.28,
Saint Lucia,LCA,2021-07-21,17.41,
Saint Lucia,LCA,2021-07-24,17.43,
Saint Lucia,LCA,2021-07-27,17.44,
Saint Lucia,LCA,2021-07-28,17.46,
Saint Lucia,LCA,2021-07-29,17.5,
Saint Lucia,LCA,2021-07-30,17.56,
Saint Lucia,LCA,2021-07-31,17.58,
Saint Vincent and the Grenadines,VCT,2021-03-17,8.07,
Saint Vincent and the Grenadines,VCT,2021-03-19,8.46,
Saint Vincent and the Grenadines,VCT,2021-03-26,9.48,
Saint Vincent and the Grenadines,VCT,2021-04-10,10.93,
Saint Vincent and the Grenadines,VCT,2021-04-17,11.5,
Saint Vincent and the Grenadines,VCT,2021-04-24,12.49,
Saint Vincent and the Grenadines,VCT,2021-04-26,12.5,
Saint Vincent and the Grenadines,VCT,2021-04-27,12.62,
Saint Vincent and the Grenadines,VCT,2021-04-28,12.74,
Saint Vincent and the Grenadines,VCT,2021-04-30,13.08,
Saint Vincent and the Grenadines,VCT,2021-05-01,13.09,
Saint Vincent and the Grenadines,VCT,2021-07-20,14.16,
Saint Vincent and the Grenadines,VCT,2021-07-23,14.16,
Saint Vincent and the Grenadines,VCT,2021-07-30,14.17,
Samoa,WSM,2021-05-04,3.74,
Samoa,WSM,2021-05-11,6.02,
Samoa,WSM,2021-05-18,10.36,
Samoa,WSM,2021-05-25,14.34,
Samoa,WSM,2021-06-01,16.44,
Samoa,WSM,2021-06-08,19.33,
Samoa,WSM,2021-06-15,20.28,
Samoa,WSM,2021-06-21,22.17,
Samoa,WSM,2021-06-29,24.97,
Samoa,WSM,2021-07-06,26.67,
Samoa,WSM,2021-07-20,27.75,
Samoa,WSM,2021-07-27,30.26,
San Marino,SMR,2021-02-27,0.1,
San Marino,SMR,2021-03-01,0.81,
San Marino,SMR,2021-03-02,1.71,
San Marino,SMR,2021-03-03,2.6,
San Marino,SMR,2021-03-04,4.08,
San Marino,SMR,2021-03-05,5.54,
San Marino,SMR,2021-03-06,6.89,
San Marino,SMR,2021-03-08,7.96,
San Marino,SMR,2021-03-09,9.03,
San Marino,SMR,2021-03-10,10.81,
San Marino,SMR,2021-03-11,12.62,
San Marino,SMR,2021-03-12,14.16,
San Marino,SMR,2021-03-13,14.24,
San Marino,SMR,2021-03-14,15.12,
San Marino,SMR,2021-03-15,16,
San Marino,SMR,2021-03-16,17.94,
San Marino,SMR,2021-03-17,19.85,
San Marino,SMR,2021-03-18,21.51,
San Marino,SMR,2021-03-19,23.24,
San Marino,SMR,2021-03-22,24.44,
San Marino,SMR,2021-03-23,25.28,
San Marino,SMR,2021-03-24,25.36,
San Marino,SMR,2021-03-26,25.44,
San Marino,SMR,2021-03-30,25.87,
San Marino,SMR,2021-03-31,25.98,
San Marino,SMR,2021-04-02,26.02,
San Marino,SMR,2021-04-03,26.02,
San Marino,SMR,2021-04-06,26.04,
San Marino,SMR,2021-04-07,26.15,
San Marino,SMR,2021-04-08,26.58,
San Marino,SMR,2021-04-09,27.07,
San Marino,SMR,2021-04-10,27.07,
San Marino,SMR,2021-04-13,30.75,
San Marino,SMR,2021-04-15,35.33,
San Marino,SMR,2021-04-16,38.15,
San Marino,SMR,2021-04-17,38.15,
San Marino,SMR,2021-04-18,39.66,
San Marino,SMR,2021-04-20,43.31,
San Marino,SMR,2021-04-21,46.03,
San Marino,SMR,2021-04-22,48.58,
San Marino,SMR,2021-04-23,51.18,
San Marino,SMR,2021-04-26,53.73,
San Marino,SMR,2021-04-27,56.25,
San Marino,SMR,2021-04-29,59.72,
San Marino,SMR,2021-05-02,61.77,
San Marino,SMR,2021-05-04,62.38,
San Marino,SMR,2021-05-05,62.44,
San Marino,SMR,2021-05-07,63.02,
San Marino,SMR,2021-05-23,63.03,
San Marino,SMR,2021-05-24,63.37,
San Marino,SMR,2021-05-25,63.38,
San Marino,SMR,2021-05-26,63.39,
San Marino,SMR,2021-05-27,63.46,
San Marino,SMR,2021-05-30,63.56,
San Marino,SMR,2021-05-31,63.59,
San Marino,SMR,2021-06-01,63.59,
San Marino,SMR,2021-06-03,63.59,
San Marino,SMR,2021-06-06,63.67,
San Marino,SMR,2021-06-07,63.68,
San Marino,SMR,2021-06-10,64.14,
San Marino,SMR,2021-06-13,64.18,
San Marino,SMR,2021-06-16,64.47,
San Marino,SMR,2021-06-20,65.33,
San Marino,SMR,2021-06-21,65.68,
San Marino,SMR,2021-06-22,65.69,
San Marino,SMR,2021-06-23,65.7,
San Marino,SMR,2021-06-25,65.77,
San Marino,SMR,2021-06-29,65.78,
San Marino,SMR,2021-06-30,65.85,
San Marino,SMR,2021-07-02,66.25,
San Marino,SMR,2021-07-05,66.25,
San Marino,SMR,2021-07-12,67.18,
San Marino,SMR,2021-07-19,67.25,
San Marino,SMR,2021-07-22,67.5,
San Marino,SMR,2021-07-28,67.5,
San Marino,SMR,2021-07-29,68.28,
Sao Tome and Principe,STP,2021-03-15,0,
Sao Tome and Principe,STP,2021-03-22,1.81,
Sao Tome and Principe,STP,2021-03-29,4.44,
Sao Tome and Principe,STP,2021-05-18,5.65,
Sao Tome and Principe,STP,2021-05-26,5.65,
Sao Tome and Principe,STP,2021-05-31,5.65,
Sao Tome and Principe,STP,2021-06-08,5.65,
Sao Tome and Principe,STP,2021-06-10,5.65,
Sao Tome and Principe,STP,2021-07-12,11.95,
Sao Tome and Principe,STP,2021-07-19,13.56,
Sao Tome and Principe,STP,2021-07-26,14.64,
Saudi Arabia,SAU,2021-06-27,45.65,
Saudi Arabia,SAU,2021-06-28,45.89,
Saudi Arabia,SAU,2021-06-29,46.28,
Saudi Arabia,SAU,2021-06-30,46.8,
Saudi Arabia,SAU,2021-07-01,47.16,
Saudi Arabia,SAU,2021-07-02,47.44,
Saudi Arabia,SAU,2021-07-03,47.7,
Saudi Arabia,SAU,2021-07-04,47.98,
Saudi Arabia,SAU,2021-07-05,48.46,
Saudi Arabia,SAU,2021-07-06,48.79,
Saudi Arabia,SAU,2021-07-07,49.08,
Saudi Arabia,SAU,2021-07-08,49.4,
Saudi Arabia,SAU,2021-07-09,49.61,
Saudi Arabia,SAU,2021-07-10,49.94,
Saudi Arabia,SAU,2021-07-11,50.32,
Saudi Arabia,SAU,2021-07-12,50.99,
Saudi Arabia,SAU,2021-07-13,51.55,
Saudi Arabia,SAU,2021-07-14,52.24,
Saudi Arabia,SAU,2021-07-15,52.84,
Saudi Arabia,SAU,2021-07-16,52.95,
Saudi Arabia,SAU,2021-07-17,52.96,
Saudi Arabia,SAU,2021-07-18,52.97,
Saudi Arabia,SAU,2021-07-19,52.97,
Saudi Arabia,SAU,2021-07-20,52.97,
Saudi Arabia,SAU,2021-07-21,52.97,
Saudi Arabia,SAU,2021-07-22,52.98,
Saudi Arabia,SAU,2021-07-23,52.98,
Saudi Arabia,SAU,2021-07-24,52.98,
Saudi Arabia,SAU,2021-07-25,52.98,
Saudi Arabia,SAU,2021-07-26,52.98,
Saudi Arabia,SAU,2021-07-27,52.98,
Saudi Arabia,SAU,2021-07-28,53,
Saudi Arabia,SAU,2021-07-29,53.36,
Saudi Arabia,SAU,2021-07-30,53.65,
Saudi Arabia,SAU,2021-07-31,53.96,
Saudi Arabia,SAU,2021-08-01,54.52,
Scotland,,2020-12-08,0.03,
Scotland,,2020-12-09,0.11,
Scotland,,2020-12-10,0.2,
Scotland,,2020-12-11,0.29,
Scotland,,2020-12-12,0.33,
Scotland,,2020-12-13,0.35,
Scotland,,2020-12-14,0.46,
Scotland,,2020-12-15,0.59,
Scotland,,2020-12-16,0.72,
Scotland,,2020-12-17,0.85,
Scotland,,2020-12-18,1,
Scotland,,2020-12-19,1.07,
Scotland,,2020-12-20,1.11,
Scotland,,2020-12-21,1.29,
Scotland,,2020-12-22,1.5,
Scotland,,2020-12-23,1.69,
Scotland,,2020-12-24,1.74,
Scotland,,2020-12-25,1.74,
Scotland,,2020-12-26,1.74,
Scotland,,2020-12-27,1.75,
Scotland,,2020-12-28,1.78,
Scotland,,2020-12-29,1.92,
Scotland,,2020-12-30,2.06,
Scotland,,2020-12-31,2.14,
Scotland,,2021-01-01,2.14,
Scotland,,2021-01-02,2.14,
Scotland,,2021-01-03,2.14,
Scotland,,2021-01-04,2.17,
Scotland,,2021-01-05,2.33,
Scotland,,2021-01-06,2.51,
Scotland,,2021-01-07,2.71,
Scotland,,2021-01-08,2.92,
Scotland,,2021-01-10,2.99,
Scotland,,2021-01-11,3.22,
Scotland,,2021-01-12,3.51,
Scotland,,2021-01-13,3.81,
Scotland,,2021-01-14,4.11,
Scotland,,2021-01-15,4.43,
Scotland,,2021-01-16,4.76,
Scotland,,2021-01-17,4.85,
Scotland,,2021-01-18,5.21,
Scotland,,2021-01-19,5.67,
Scotland,,2021-01-20,6.13,
Scotland,,2021-01-21,6.56,
Scotland,,2021-01-22,6.96,
Scotland,,2021-01-23,7.39,
Scotland,,2021-01-24,7.6,
Scotland,,2021-01-25,8.01,
Scotland,,2021-01-26,8.45,
Scotland,,2021-01-27,8.99,
Scotland,,2021-01-28,9.44,
Scotland,,2021-01-29,9.94,
Scotland,,2021-01-30,10.36,
Scotland,,2021-01-31,10.54,
Scotland,,2021-02-01,11.17,
Scotland,,2021-02-02,11.88,
Scotland,,2021-02-03,12.7,
Scotland,,2021-02-04,13.58,
Scotland,,2021-02-05,14.39,
Scotland,,2021-02-06,15.35,
Scotland,,2021-02-07,15.86,
Scotland,,2021-02-08,16.98,
Scotland,,2021-02-09,18.03,
Scotland,,2021-02-10,19.19,
Scotland,,2021-02-11,20.37,
Scotland,,2021-02-12,21.47,
Scotland,,2021-02-13,22.39,
Scotland,,2021-02-14,22.96,
Scotland,,2021-02-15,23.56,
Scotland,,2021-02-16,24.15,
Scotland,,2021-02-17,24.79,
Scotland,,2021-02-18,25.36,
Scotland,,2021-02-19,25.84,
Scotland,,2021-02-20,26.2,
Scotland,,2021-02-21,26.45,
Scotland,,2021-02-22,26.81,
Scotland,,2021-02-23,27.22,
Scotland,,2021-02-24,27.73,
Scotland,,2021-02-25,28.23,
Scotland,,2021-02-26,28.73,
Scotland,,2021-02-27,29.16,
Scotland,,2021-02-28,29.48,
Scotland,,2021-03-01,29.9,
Scotland,,2021-03-02,30.4,
Scotland,,2021-03-03,30.89,
Scotland,,2021-03-04,31.42,
Scotland,,2021-03-05,31.9,
Scotland,,2021-03-06,32.19,
Scotland,,2021-03-07,32.47,
Scotland,,2021-03-08,32.74,
Scotland,,2021-03-09,33.1,
Scotland,,2021-03-10,33.4,
Scotland,,2021-03-11,33.75,
Scotland,,2021-03-12,34.16,
Scotland,,2021-03-13,34.55,
Scotland,,2021-03-14,34.92,
Scotland,,2021-03-15,35.56,
Scotland,,2021-03-16,36.26,
Scotland,,2021-03-17,37.01,
Scotland,,2021-03-18,37.81,
Scotland,,2021-03-19,38.62,
Scotland,,2021-03-20,39.24,
Scotland,,2021-03-21,39.93,
Scotland,,2021-03-22,40.52,
Scotland,,2021-03-23,41.16,
Scotland,,2021-03-24,41.82,
Scotland,,2021-03-25,42.5,
Scotland,,2021-03-26,43.15,
Scotland,,2021-03-27,43.65,
Scotland,,2021-03-28,44.1,
Scotland,,2021-03-29,44.59,
Scotland,,2021-03-30,45.11,
Scotland,,2021-03-31,45.62,
Scotland,,2021-04-01,46.03,
Scotland,,2021-04-02,46.39,
Scotland,,2021-04-03,46.72,
Scotland,,2021-04-04,46.93,
Scotland,,2021-04-05,47.16,
Scotland,,2021-04-06,47.46,
Scotland,,2021-04-07,47.73,
Scotland,,2021-04-08,48.03,
Scotland,,2021-04-09,48.36,
Scotland,,2021-04-10,48.62,
Scotland,,2021-04-11,48.82,
Scotland,,2021-04-12,49.08,
Scotland,,2021-04-13,49.3,
Scotland,,2021-04-14,49.56,
Scotland,,2021-04-15,49.8,
Scotland,,2021-04-16,50.01,
Scotland,,2021-04-17,50.21,
Scotland,,2021-04-18,50.27,
Scotland,,2021-04-19,50.31,
Scotland,,2021-04-20,50.36,
Scotland,,2021-04-21,50.41,
Scotland,,2021-04-22,50.46,
Scotland,,2021-04-23,50.58,
Scotland,,2021-04-24,50.7,
Scotland,,2021-04-25,50.75,
Scotland,,2021-04-26,50.9,
Scotland,,2021-04-27,51.04,
Scotland,,2021-04-28,51.17,
Scotland,,2021-04-29,51.27,
Scotland,,2021-04-30,51.43,
Scotland,,2021-05-01,51.55,
Scotland,,2021-05-02,51.68,
Scotland,,2021-05-03,51.84,
Scotland,,2021-05-04,52.08,
Scotland,,2021-05-05,52.34,
Scotland,,2021-05-06,52.63,
Scotland,,2021-05-07,52.75,
Scotland,,2021-05-08,53.02,
Scotland,,2021-05-09,53.22,
Scotland,,2021-05-10,53.59,
Scotland,,2021-05-11,53.94,
Scotland,,2021-05-12,54.3,
Scotland,,2021-05-13,54.62,
Scotland,,2021-05-14,54.95,
Scotland,,2021-05-15,55.26,
Scotland,,2021-05-16,55.54,
Scotland,,2021-05-17,55.71,
Scotland,,2021-05-18,55.82,
Scotland,,2021-05-19,56.05,
Scotland,,2021-05-20,56.39,
Scotland,,2021-05-21,56.65,
Scotland,,2021-05-22,56.88,
Scotland,,2021-05-23,57.12,
Scotland,,2021-05-24,57.42,
Scotland,,2021-05-25,57.73,
Scotland,,2021-05-26,58.08,
Scotland,,2021-05-27,58.47,
Scotland,,2021-05-28,58.83,
Scotland,,2021-05-29,59.17,
Scotland,,2021-05-30,59.48,
Scotland,,2021-05-31,59.77,
Scotland,,2021-06-01,60.12,
Scotland,,2021-06-02,60.48,
Scotland,,2021-06-03,60.85,
Scotland,,2021-06-04,61.21,
Scotland,,2021-06-05,61.58,
Scotland,,2021-06-06,61.95,
Scotland,,2021-06-07,62.27,
Scotland,,2021-06-08,62.61,
Scotland,,2021-06-09,62.96,
Scotland,,2021-06-10,63.28,
Scotland,,2021-06-11,63.62,
Scotland,,2021-06-12,63.98,
Scotland,,2021-06-13,64.36,
Scotland,,2021-06-14,64.61,
Scotland,,2021-06-15,64.98,
Scotland,,2021-06-16,65.34,
Scotland,,2021-06-17,65.71,
Scotland,,2021-06-18,66.07,
Scotland,,2021-06-19,66.42,
Scotland,,2021-06-20,66.73,
Scotland,,2021-06-21,67.04,
Scotland,,2021-06-22,67.35,
Scotland,,2021-06-23,67.61,
Scotland,,2021-06-24,67.87,
Scotland,,2021-06-25,68.24,
Scotland,,2021-06-26,68.56,
Scotland,,2021-06-27,68.89,
Scotland,,2021-06-28,69.19,
Scotland,,2021-06-29,69.51,
Scotland,,2021-06-30,69.82,
Scotland,,2021-07-01,70.1,
Scotland,,2021-07-02,70.33,
Scotland,,2021-07-03,70.57,
Scotland,,2021-07-04,70.79,
Scotland,,2021-07-05,70.97,
